Elem,Thickness (mm),SCF,curve_type
41047,20,1,DNV-CD
41048,20,1,DNV-CD
41049,20,1,DNV-CD
41050,20,1,DNV-CD
41051,20,1,DNV-CD
42814,18,1,DNV-CD
42815,18,1,DNV-CD
42817,18,1,DNV-CD
42818,18,1,DNV-CD
42819,18,1,DNV-CD
42820,18,1,DNV-CD
42821,18,1,DNV-CD
42822,18,1,DNV-CD
42823,18,1,DNV-CD
42824,18,1,DNV-CD
42825,18,1,DNV-CD
42827,18,1,DNV-CD
42828,18,1,DNV-CD
42829,18,1,DNV-CD
42830,18,1,DNV-CD
42831,18,1,DNV-CD
42832,18,1,DNV-CD
42833,18,1,DNV-CD
42834,18,1,DNV-CD
42835,18,1,DNV-CD
42836,18,1,DNV-CD
42837,18,1,DNV-CD
42838,18,1,DNV-CD
42839,18,1,DNV-CD
42840,18,1,DNV-CD
42841,18,1,DNV-CD
42842,18,1,DNV-CD
42843,18,1,DNV-CD
42845,18,1,DNV-CD
42846,18,1,DNV-CD
42847,18,1,DNV-CD
42848,18,1,DNV-CD
42849,18,1,DNV-CD
42850,18,1,DNV-CD
42851,18,1,DNV-CD
42853,18,1,DNV-CD
42854,18,1,DNV-CD
42855,18,1,DNV-CD
42856,18,1,DNV-CD
42857,18,1,DNV-CD
42858,18,1,DNV-CD
42859,18,1,DNV-CD
42860,18,1,DNV-CD
42861,18,1,DNV-CD
42862,18,1,DNV-CD
42863,18,1,DNV-CD
42864,18,1,DNV-CD
42865,18,1,DNV-CD
42866,18,1,DNV-CD
42867,18,1,DNV-CD
42868,18,1,DNV-CD
42869,18,1,DNV-CD
42870,18,1,DNV-CD
42871,18,1,DNV-CD
42873,18,1,DNV-CD
42874,18,1,DNV-CD
42875,18,1,DNV-CD
42876,18,1,DNV-CD
42877,18,1,DNV-CD
42878,18,1,DNV-CD
42879,18,1,DNV-CD
42881,18,1,DNV-CD
42882,18,1,DNV-CD
42883,18,1,DNV-CD
42884,18,1,DNV-CD
42885,18,1,DNV-CD
42886,18,1,DNV-CD
42887,18,1,DNV-CD
42888,18,1,DNV-CD
42889,18,1,DNV-CD
42890,18,1,DNV-CD
42891,18,1,DNV-CD
42892,18,1,DNV-CD
42893,18,1,DNV-CD
42894,18,1,DNV-CD
42895,18,1,DNV-CD
42896,18,1,DNV-CD
42897,18,1,DNV-CD
42898,18,1,DNV-CD
42899,18,1,DNV-CD
42901,18,1,DNV-CD
42902,18,1,DNV-CD
42903,18,1,DNV-CD
42904,18,1,DNV-CD
42905,18,1,DNV-CD
42906,18,1,DNV-CD
42907,18,1,DNV-CD
42909,18,1,DNV-CD
42910,18,1,DNV-CD
42911,18,1,DNV-CD
42912,18,1,DNV-CD
42913,18,1,DNV-CD
42914,18,1,DNV-CD
42915,18,1,DNV-CD
42916,18,1,DNV-CD
42917,18,1,DNV-CD
42918,18,1,DNV-CD
42919,18,1,DNV-CD
42920,18,1,DNV-CD
42921,18,1,DNV-CD
42922,18,1,DNV-CD
42923,18,1,DNV-CD
42924,18,1,DNV-CD
42925,18,1,DNV-CD
42926,18,1,DNV-CD
42927,18,1,DNV-CD
42929,18,1,DNV-CD
42930,18,1,DNV-CD
42931,18,1,DNV-CD
42932,18,1,DNV-CD
42933,18,1,DNV-CD
42934,18,1,DNV-CD
42935,18,1,DNV-CD
42937,18,1,DNV-CD
42938,18,1,DNV-CD
42939,18,1,DNV-CD
42940,18,1,DNV-CD
42941,18,1,DNV-CD
42942,18,1,DNV-CD
42943,18,1,DNV-CD
42944,18,1,DNV-CD
42945,18,1,DNV-CD
42946,18,1,DNV-CD
42947,18,1,DNV-CD
42948,18,1,DNV-CD
42949,18,1,DNV-CD
42950,18,1,DNV-CD
42951,18,1,DNV-CD
42952,18,1,DNV-CD
42953,18,1,DNV-CD
42954,18,1,DNV-CD
42955,18,1,DNV-CD
42957,18,1,DNV-CD
42958,18,1,DNV-CD
42959,18,1,DNV-CD
42960,18,1,DNV-CD
42961,18,1,DNV-CD
42962,18,1,DNV-CD
42963,18,1,DNV-CD
42965,18,1,DNV-CD
42966,18,1,DNV-CD
42967,18,1,DNV-CD
42968,18,1,DNV-CD
42969,18,1,DNV-CD
42970,18,1,DNV-CD
42971,18,1,DNV-CD
42972,18,1,DNV-CD
42973,18,1,DNV-CD
42975,18,1,DNV-CD
42976,18,1,DNV-CD
42977,18,1,DNV-CD
42978,18,1,DNV-CD
42979,18,1,DNV-CD
42980,18,1,DNV-CD
42981,18,1,DNV-CD
42982,18,1,DNV-CD
42983,18,1,DNV-CD
42984,18,1,DNV-CD
42985,18,1,DNV-CD
42986,18,1,DNV-CD
42987,18,1,DNV-CD
42988,18,1,DNV-CD
42989,18,1,DNV-CD
42990,18,1,DNV-CD
42991,18,1,DNV-CD
42992,18,1,DNV-CD
42993,18,1,DNV-CD
42995,18,1,DNV-CD
42996,18,1,DNV-CD
42997,18,1,DNV-CD
42998,18,1,DNV-CD
42999,18,1,DNV-CD
43000,18,1,DNV-CD
43001,18,1,DNV-CD
43003,18,1,DNV-CD
43004,18,1,DNV-CD
43005,18,1,DNV-CD
43006,18,1,DNV-CD
43007,18,1,DNV-CD
43008,18,1,DNV-CD
43009,18,1,DNV-CD
43010,18,1,DNV-CD
43011,18,1,DNV-CD
43012,18,1,DNV-CD
43013,18,1,DNV-CD
43014,18,1,DNV-CD
43015,18,1,DNV-CD
43016,18,1,DNV-CD
43017,18,1,DNV-CD
43018,18,1,DNV-CD
43019,18,1,DNV-CD
43020,18,1,DNV-CD
43021,18,1,DNV-CD
43023,18,1,DNV-CD
43024,18,1,DNV-CD
43025,18,1,DNV-CD
43026,18,1,DNV-CD
43027,18,1,DNV-CD
43028,18,1,DNV-CD
43029,18,1,DNV-CD
43031,18,1,DNV-CD
43032,18,1,DNV-CD
43033,18,1,DNV-CD
43034,18,1,DNV-CD
43035,18,1,DNV-CD
43036,18,1,DNV-CD
43037,18,1,DNV-CD
43038,18,1,DNV-CD
43039,18,1,DNV-CD
43040,18,1,DNV-CD
43041,18,1,DNV-CD
43042,18,1,DNV-CD
43043,18,1,DNV-CD
43044,18,1,DNV-CD
43045,18,1,DNV-CD
43046,18,1,DNV-CD
43047,18,1,DNV-CD
43048,18,1,DNV-CD
43049,18,1,DNV-CD
43051,18,1,DNV-CD
43052,18,1,DNV-CD
43053,18,1,DNV-CD
43054,18,1,DNV-CD
43055,18,1,DNV-CD
43056,18,1,DNV-CD
43057,18,1,DNV-CD
43059,18,1,DNV-CD
43060,18,1,DNV-CD
43061,18,1,DNV-CD
43062,18,1,DNV-CD
43063,18,1,DNV-CD
43064,18,1,DNV-CD
43065,18,1,DNV-CD
43066,18,1,DNV-CD
43067,18,1,DNV-CD
43068,18,1,DNV-CD
43069,18,1,DNV-CD
43070,18,1,DNV-CD
43071,18,1,DNV-CD
43072,18,1,DNV-CD
43073,18,1,DNV-CD
43074,18,1,DNV-CD
43075,18,1,DNV-CD
43076,18,1,DNV-CD
43077,18,1,DNV-CD
43079,18,1,DNV-CD
43080,18,1,DNV-CD
43081,18,1,DNV-CD
43082,18,1,DNV-CD
43083,18,1,DNV-CD
43084,18,1,DNV-CD
43085,18,1,DNV-CD
43087,18,1,DNV-CD
43088,18,1,DNV-CD
43089,18,1,DNV-CD
43090,18,1,DNV-CD
43091,18,1,DNV-CD
43092,18,1,DNV-CD
43093,18,1,DNV-CD
43094,18,1,DNV-CD
43095,18,1,DNV-CD
43096,18,1,DNV-CD
43097,18,1,DNV-CD
43098,18,1,DNV-CD
43099,18,1,DNV-CD
43100,18,1,DNV-CD
43101,18,1,DNV-CD
43102,18,1,DNV-CD
43103,18,1,DNV-CD
43104,18,1,DNV-CD
43105,18,1,DNV-CD
43107,18,1,DNV-CD
43108,18,1,DNV-CD
43109,18,1,DNV-CD
43110,18,1,DNV-CD
43111,18,1,DNV-CD
43112,18,1,DNV-CD
43113,18,1,DNV-CD
43114,18,1,DNV-CD
43115,18,1,DNV-CD
43116,18,1,DNV-CD
43117,18,1,DNV-CD
43118,18,1,DNV-CD
43119,18,1,DNV-CD
43120,18,1,DNV-CD
43121,18,1,DNV-CD
43122,20,1,DNV-CD
43123,20,1,DNV-CD
43124,20,1,DNV-CD
43125,20,1,DNV-CD
43126,20,1,DNV-CD
43127,20,1,DNV-CD
43128,20,1,DNV-CD
43129,20,1,DNV-CD
43130,20,1,DNV-CD
43131,20,1,DNV-CD
43132,20,1,DNV-CD
43134,20,1,DNV-CD
43135,20,1,DNV-CD
43136,20,1,DNV-CD
43137,20,1,DNV-CD
43138,20,1,DNV-CD
43139,20,1,DNV-CD
43140,20,1,DNV-CD
43141,20,1,DNV-CD
43142,20,1,DNV-CD
43143,20,1,DNV-CD
43144,20,1,DNV-CD
43145,20,1,DNV-CD
43146,20,1,DNV-CD
43147,20,1,DNV-CD
43148,20,1,DNV-CD
43149,20,1,DNV-CD
43150,20,1,DNV-CD
43152,20,1,DNV-CD
43153,20,1,DNV-CD
43154,20,1,DNV-CD
43155,20,1,DNV-CD
43156,20,1,DNV-CD
43157,20,1,DNV-CD
43158,20,1,DNV-CD
43159,20,1,DNV-CD
43160,20,1,DNV-CD
43162,20,1,DNV-CD
43163,20,1,DNV-CD
43164,20,1,DNV-CD
43165,20,1,DNV-CD
43166,20,1,DNV-CD
43167,20,1,DNV-CD
43168,20,1,DNV-CD
43169,20,1,DNV-CD
43170,20,1,DNV-CD
43171,20,1,DNV-CD
43172,20,1,DNV-CD
43173,20,1,DNV-CD
43174,20,1,DNV-CD
43175,20,1,DNV-CD
43176,20,1,DNV-CD
43177,20,1,DNV-CD
43178,20,1,DNV-CD
43179,20,1,DNV-CD
43180,20,1,DNV-CD
43181,20,1,DNV-CD
43182,20,1,DNV-CD
43183,20,1,DNV-CD
43184,20,1,DNV-CD
43185,20,1,DNV-CD
43186,20,1,DNV-CD
43187,20,1,DNV-CD
43189,20,1,DNV-CD
43190,20,1,DNV-CD
43191,20,1,DNV-CD
43192,20,1,DNV-CD
43193,20,1,DNV-CD
43194,20,1,DNV-CD
43195,20,1,DNV-CD
43196,20,1,DNV-CD
43197,20,1,DNV-CD
43198,20,1,DNV-CD
43199,20,1,DNV-CD
43200,20,1,DNV-CD
43201,20,1,DNV-CD
43202,20,1,DNV-CD
43203,20,1,DNV-CD
43204,20,1,DNV-CD
43205,20,1,DNV-CD
43206,20,1,DNV-CD
43207,20,1,DNV-CD
43208,20,1,DNV-CD
43209,20,1,DNV-CD
43210,20,1,DNV-CD
43211,20,1,DNV-CD
43212,20,1,DNV-CD
43213,20,1,DNV-CD
43214,20,1,DNV-CD
43216,20,1,DNV-CD
43217,20,1,DNV-CD
43218,20,1,DNV-CD
43219,20,1,DNV-CD
43220,20,1,DNV-CD
43221,20,1,DNV-CD
43222,20,1,DNV-CD
43223,20,1,DNV-CD
43224,20,1,DNV-CD
43225,20,1,DNV-CD
43226,20,1,DNV-CD
43227,20,1,DNV-CD
43228,20,1,DNV-CD
43229,20,1,DNV-CD
43230,20,1,DNV-CD
43231,20,1,DNV-CD
43232,20,1,DNV-CD
43233,20,1,DNV-CD
43234,20,1,DNV-CD
43235,20,1,DNV-CD
43236,20,1,DNV-CD
43237,20,1,DNV-CD
43238,20,1,DNV-CD
43239,20,1,DNV-CD
43240,20,1,DNV-CD
43241,20,1,DNV-CD
43243,20,1,DNV-CD
43244,20,1,DNV-CD
43245,20,1,DNV-CD
43246,20,1,DNV-CD
43247,20,1,DNV-CD
43248,20,1,DNV-CD
43249,20,1,DNV-CD
43250,20,1,DNV-CD
43251,20,1,DNV-CD
43252,20,1,DNV-CD
43253,20,1,DNV-CD
43254,20,1,DNV-CD
43255,20,1,DNV-CD
43256,20,1,DNV-CD
43257,20,1,DNV-CD
43258,20,1,DNV-CD
43259,20,1,DNV-CD
43261,20,1,DNV-CD
43262,20,1,DNV-CD
43263,20,1,DNV-CD
43264,20,1,DNV-CD
43265,20,1,DNV-CD
43266,20,1,DNV-CD
43267,20,1,DNV-CD
43268,20,1,DNV-CD
43269,20,1,DNV-CD
43271,20,1,DNV-CD
43272,20,1,DNV-CD
43273,20,1,DNV-CD
43274,20,1,DNV-CD
43275,20,1,DNV-CD
43276,20,1,DNV-CD
43277,20,1,DNV-CD
43278,20,1,DNV-CD
43279,20,1,DNV-CD
43280,20,1,DNV-CD
43281,20,1,DNV-CD
43282,20,1,DNV-CD
43283,20,1,DNV-CD
43284,20,1,DNV-CD
43285,20,1,DNV-CD
43286,20,1,DNV-CD
43287,20,1,DNV-CD
43288,20,1,DNV-CD
43289,20,1,DNV-CD
43290,20,1,DNV-CD
43291,20,1,DNV-CD
43292,20,1,DNV-CD
43293,20,1,DNV-CD
43294,20,1,DNV-CD
43296,20,1,DNV-CD
43297,20,1,DNV-CD
43298,20,1,DNV-CD
43299,20,1,DNV-CD
43300,20,1,DNV-CD
43301,20,1,DNV-CD
43302,20,1,DNV-CD
43303,20,1,DNV-CD
43304,20,1,DNV-CD
43306,20,1,DNV-CD
43307,20,1,DNV-CD
43308,20,1,DNV-CD
43309,20,1,DNV-CD
43310,20,1,DNV-CD
43311,20,1,DNV-CD
43312,20,1,DNV-CD
43313,20,1,DNV-CD
43314,20,1,DNV-CD
43315,20,1,DNV-CD
43317,20,1,DNV-CD
43318,20,1,DNV-CD
43319,20,1,DNV-CD
43320,20,1,DNV-CD
43321,20,1,DNV-CD
43322,20,1,DNV-CD
43323,20,1,DNV-CD
43324,20,1,DNV-CD
43325,20,1,DNV-CD
43326,20,1,DNV-CD
43327,20,1,DNV-CD
43328,20,1,DNV-CD
43329,20,1,DNV-CD
43330,20,1,DNV-CD
43331,20,1,DNV-CD
43332,20,1,DNV-CD
43334,20,1,DNV-CD
43335,20,1,DNV-CD
43336,20,1,DNV-CD
43337,20,1,DNV-CD
43338,20,1,DNV-CD
43339,20,1,DNV-CD
43340,20,1,DNV-CD
43341,20,1,DNV-CD
43342,20,1,DNV-CD
43343,20,1,DNV-CD
43344,20,1,DNV-CD
43345,20,1,DNV-CD
43346,20,1,DNV-CD
43347,20,1,DNV-CD
43348,20,1,DNV-CD
43349,20,1,DNV-CD
43350,20,1,DNV-CD
43352,20,1,DNV-CD
43353,20,1,DNV-CD
43354,20,1,DNV-CD
43355,20,1,DNV-CD
43356,20,1,DNV-CD
43357,20,1,DNV-CD
43358,20,1,DNV-CD
43359,20,1,DNV-CD
43360,20,1,DNV-CD
43362,20,1,DNV-CD
43363,20,1,DNV-CD
43364,20,1,DNV-CD
43365,20,1,DNV-CD
43366,20,1,DNV-CD
43367,20,1,DNV-CD
43368,20,1,DNV-CD
43369,20,1,DNV-CD
43370,20,1,DNV-CD
43371,20,1,DNV-CD
43372,20,1,DNV-CD
43373,20,1,DNV-CD
43374,20,1,DNV-CD
43375,20,1,DNV-CD
43376,20,1,DNV-CD
43377,20,1,DNV-CD
43378,20,1,DNV-CD
43379,20,1,DNV-CD
43380,20,1,DNV-CD
43382,20,1,DNV-CD
43383,20,1,DNV-CD
43384,20,1,DNV-CD
43385,20,1,DNV-CD
43386,20,1,DNV-CD
43387,20,1,DNV-CD
43388,20,1,DNV-CD
43390,20,1,DNV-CD
43391,20,1,DNV-CD
43392,20,1,DNV-CD
43393,20,1,DNV-CD
43394,20,1,DNV-CD
43395,20,1,DNV-CD
43396,20,1,DNV-CD
43397,20,1,DNV-CD
43398,20,1,DNV-CD
43399,20,1,DNV-CD
43401,20,1,DNV-CD
43402,20,1,DNV-CD
43403,20,1,DNV-CD
43404,20,1,DNV-CD
43405,20,1,DNV-CD
43406,20,1,DNV-CD
43407,20,1,DNV-CD
43409,20,1,DNV-CD
43410,20,1,DNV-CD
43411,20,1,DNV-CD
43412,20,1,DNV-CD
43413,20,1,DNV-CD
43414,20,1,DNV-CD
43415,20,1,DNV-CD
43416,20,1,DNV-CD
43417,20,1,DNV-CD
43419,20,1,DNV-CD
43420,20,1,DNV-CD
43421,20,1,DNV-CD
43422,20,1,DNV-CD
43423,20,1,DNV-CD
43424,20,1,DNV-CD
43425,20,1,DNV-CD
43426,20,1,DNV-CD
43474,18,1,DNV-CD
43475,18,1,DNV-CD
43476,18,1,DNV-CD
43477,18,1,DNV-CD
43478,18,1,DNV-CD
43479,30,1,DNV-CD
43480,18,1,DNV-CD
43481,18,1,DNV-CD
43482,18,1,DNV-CD
43483,18,1,DNV-CD
43484,18,1,DNV-CD
43485,18,1,DNV-CD
43486,18,1,DNV-CD
43487,18,1,DNV-CD
43488,18,1,DNV-CD
43489,18,1,DNV-CD
43490,18,1,DNV-CD
43491,18,1,DNV-CD
43492,18,1,DNV-CD
43493,30,1,DNV-CD
43494,18,1,DNV-CD
43495,18,1,DNV-CD
43496,18,1,DNV-CD
43497,18,1,DNV-CD
43498,18,1,DNV-CD
43499,18,1,DNV-CD
43500,18,1,DNV-CD
43501,18,1,DNV-CD
43502,18,1,DNV-CD
43503,18,1,DNV-CD
43504,30,1,DNV-CD
43505,18,1,DNV-CD
43506,18,1,DNV-CD
43507,18,1,DNV-CD
43508,18,1,DNV-CD
43509,18,1,DNV-CD
43510,18,1,DNV-CD
43511,18,1,DNV-CD
43512,30,1,DNV-CD
43513,18,1,DNV-CD
43514,18,1,DNV-CD
43515,30,1,DNV-CD
43516,18,1,DNV-CD
43517,18,1,DNV-CD
43518,18,1,DNV-CD
43519,18,1,DNV-CD
43520,18,1,DNV-CD
43521,18,1,DNV-CD
43522,18,1,DNV-CD
43523,30,1,DNV-CD
43524,18,1,DNV-CD
43525,18,1,DNV-CD
43526,30,1,DNV-CD
43527,18,1,DNV-CD
43528,18,1,DNV-CD
43529,30,1,DNV-CD
43530,30,1,DNV-CD
43531,18,1,DNV-CD
43532,18,1,DNV-CD
43533,18,1,DNV-CD
43534,30,1,DNV-CD
43535,18,1,DNV-CD
43536,18,1,DNV-CD
43537,30,1,DNV-CD
43538,18,1,DNV-CD
43539,18,1,DNV-CD
43540,30,1,DNV-CD
43541,30,1,DNV-CD
43542,30,1,DNV-CD
43543,30,1,DNV-CD
43544,30,1,DNV-CD
43545,30,1,DNV-CD
43546,30,1,DNV-CD
43547,30,1,DNV-CD
43548,30,1,DNV-CD
43549,30,1,DNV-CD
43550,30,1,DNV-CD
43551,30,1,DNV-CD
43552,30,1,DNV-CD
43553,30,1,DNV-CD
43554,30,1,DNV-CD
43555,30,1,DNV-CD
43556,30,1,DNV-CD
43557,30,1,DNV-CD
43558,30,1,DNV-CD
43559,30,1,DNV-CD
43560,30,1,DNV-CD
43561,30,1,DNV-CD
43562,30,1,DNV-CD
43563,30,1,DNV-CD
43564,30,1,DNV-CD
43565,30,1,DNV-CD
43566,30,1,DNV-CD
43567,30,1,DNV-CD
43568,30,1,DNV-CD
43569,30,1,DNV-CD
43570,30,1,DNV-CD
43571,30,1,DNV-CD
43572,30,1,DNV-CD
43573,30,1,DNV-CD
43574,30,1,DNV-CD
43575,30,1,DNV-CD
43576,30,1,DNV-CD
43577,30,1,DNV-CD
43578,30,1,DNV-CD
43579,30,1,DNV-CD
43580,30,1,DNV-CD
43581,30,1,DNV-CD
43582,30,1,DNV-CD
43583,30,1,DNV-CD
43584,30,1,DNV-CD
43585,30,1,DNV-CD
43586,30,1,DNV-CD
43587,30,1,DNV-CD
43588,30,1,DNV-CD
43589,30,1,DNV-CD
43590,30,1,DNV-CD
43591,30,1,DNV-CD
43592,30,1,DNV-CD
43593,30,1,DNV-CD
43594,30,1,DNV-CD
43595,30,1,DNV-CD
43596,30,1,DNV-CD
43597,30,1,DNV-CD
43598,30,1,DNV-CD
43599,30,1,DNV-CD
43600,30,1,DNV-CD
43601,30,1,DNV-CD
43602,30,1,DNV-CD
43603,30,1,DNV-CD
43604,30,1,DNV-CD
43605,30,1,DNV-CD
43606,30,1,DNV-CD
43607,30,1,DNV-CD
43608,30,1,DNV-CD
43609,30,1,DNV-CD
43610,30,1,DNV-CD
43611,30,1,DNV-CD
43612,30,1,DNV-CD
43613,30,1,DNV-CD
43614,30,1,DNV-CD
43616,30,1,DNV-CD
43617,30,1,DNV-CD
43618,30,1,DNV-CD
43620,30,1,DNV-CD
43621,30,1,DNV-CD
43623,30,1,DNV-CD
43624,30,1,DNV-CD
43625,30,1,DNV-CD
43626,30,1,DNV-CD
43627,30,1,DNV-CD
43628,30,1,DNV-CD
43629,30,1,DNV-CD
43630,30,1,DNV-CD
43632,18,1,DNV-CD
43633,18,1,DNV-CD
43634,18,1,DNV-CD
43635,18,1,DNV-CD
43636,18,1,DNV-CD
43637,30,1,DNV-CD
43638,18,1,DNV-CD
43639,18,1,DNV-CD
43640,18,1,DNV-CD
43641,18,1,DNV-CD
43642,18,1,DNV-CD
43643,18,1,DNV-CD
43644,18,1,DNV-CD
43645,18,1,DNV-CD
43646,18,1,DNV-CD
43647,18,1,DNV-CD
43648,18,1,DNV-CD
43649,18,1,DNV-CD
43650,18,1,DNV-CD
43651,30,1,DNV-CD
43652,18,1,DNV-CD
43653,18,1,DNV-CD
43654,18,1,DNV-CD
43655,18,1,DNV-CD
43656,18,1,DNV-CD
43657,18,1,DNV-CD
43658,18,1,DNV-CD
43659,18,1,DNV-CD
43660,18,1,DNV-CD
43661,18,1,DNV-CD
43662,30,1,DNV-CD
43663,18,1,DNV-CD
43664,18,1,DNV-CD
43665,18,1,DNV-CD
43666,18,1,DNV-CD
43667,18,1,DNV-CD
43668,18,1,DNV-CD
43669,18,1,DNV-CD
43670,30,1,DNV-CD
43671,18,1,DNV-CD
43672,18,1,DNV-CD
43673,30,1,DNV-CD
43674,18,1,DNV-CD
43675,18,1,DNV-CD
43676,18,1,DNV-CD
43677,18,1,DNV-CD
43678,18,1,DNV-CD
43679,18,1,DNV-CD
43680,18,1,DNV-CD
43681,30,1,DNV-CD
43682,18,1,DNV-CD
43683,18,1,DNV-CD
43684,30,1,DNV-CD
43685,18,1,DNV-CD
43686,18,1,DNV-CD
43687,30,1,DNV-CD
43688,30,1,DNV-CD
43689,18,1,DNV-CD
43690,18,1,DNV-CD
43691,18,1,DNV-CD
43692,30,1,DNV-CD
43693,18,1,DNV-CD
43694,18,1,DNV-CD
43695,30,1,DNV-CD
43696,18,1,DNV-CD
43697,18,1,DNV-CD
43698,30,1,DNV-CD
43699,30,1,DNV-CD
43700,30,1,DNV-CD
43701,30,1,DNV-CD
43702,30,1,DNV-CD
43703,30,1,DNV-CD
43704,30,1,DNV-CD
43705,30,1,DNV-CD
43706,30,1,DNV-CD
43707,30,1,DNV-CD
43708,30,1,DNV-CD
43709,30,1,DNV-CD
43710,30,1,DNV-CD
43711,30,1,DNV-CD
43712,30,1,DNV-CD
43713,30,1,DNV-CD
43714,30,1,DNV-CD
43715,30,1,DNV-CD
43716,30,1,DNV-CD
43717,30,1,DNV-CD
43718,30,1,DNV-CD
43719,30,1,DNV-CD
43720,30,1,DNV-CD
43721,30,1,DNV-CD
43722,30,1,DNV-CD
43723,30,1,DNV-CD
43724,30,1,DNV-CD
43725,30,1,DNV-CD
43726,30,1,DNV-CD
43727,30,1,DNV-CD
43728,30,1,DNV-CD
43729,30,1,DNV-CD
43730,30,1,DNV-CD
43731,30,1,DNV-CD
43732,30,1,DNV-CD
43733,30,1,DNV-CD
43734,30,1,DNV-CD
43735,30,1,DNV-CD
43736,30,1,DNV-CD
43737,30,1,DNV-CD
43738,30,1,DNV-CD
43739,30,1,DNV-CD
43740,30,1,DNV-CD
43741,30,1,DNV-CD
43742,30,1,DNV-CD
43743,30,1,DNV-CD
43744,30,1,DNV-CD
43745,30,1,DNV-CD
43746,30,1,DNV-CD
43747,30,1,DNV-CD
43748,30,1,DNV-CD
43749,30,1,DNV-CD
43750,30,1,DNV-CD
43751,30,1,DNV-CD
43752,30,1,DNV-CD
43753,30,1,DNV-CD
43754,30,1,DNV-CD
43755,30,1,DNV-CD
43756,30,1,DNV-CD
43757,30,1,DNV-CD
43758,30,1,DNV-CD
43759,30,1,DNV-CD
43760,30,1,DNV-CD
43761,30,1,DNV-CD
43762,30,1,DNV-CD
43763,30,1,DNV-CD
43764,30,1,DNV-CD
43765,30,1,DNV-CD
43766,30,1,DNV-CD
43767,30,1,DNV-CD
43768,30,1,DNV-CD
43769,30,1,DNV-CD
43770,30,1,DNV-CD
43771,30,1,DNV-CD
43772,30,1,DNV-CD
43774,30,1,DNV-CD
43775,30,1,DNV-CD
43776,30,1,DNV-CD
43778,30,1,DNV-CD
43779,30,1,DNV-CD
43781,30,1,DNV-CD
43782,30,1,DNV-CD
43783,30,1,DNV-CD
43784,30,1,DNV-CD
43785,30,1,DNV-CD
43786,30,1,DNV-CD
43787,30,1,DNV-CD
43788,30,1,DNV-CD
43790,18,1,DNV-CD
43791,18,1,DNV-CD
43792,30,1,DNV-CD
43793,18,1,DNV-CD
43794,18,1,DNV-CD
43795,30,1,DNV-CD
43796,30,1,DNV-CD
43797,30,1,DNV-CD
43798,18,1,DNV-CD
43799,18,1,DNV-CD
43800,18,1,DNV-CD
43801,18,1,DNV-CD
43802,18,1,DNV-CD
43803,18,1,DNV-CD
43804,18,1,DNV-CD
43805,18,1,DNV-CD
43806,18,1,DNV-CD
43807,18,1,DNV-CD
43808,18,1,DNV-CD
43809,18,1,DNV-CD
43810,18,1,DNV-CD
43811,30,1,DNV-CD
43812,18,1,DNV-CD
43813,18,1,DNV-CD
43814,18,1,DNV-CD
43815,30,1,DNV-CD
43816,18,1,DNV-CD
43817,18,1,DNV-CD
43818,18,1,DNV-CD
43819,30,1,DNV-CD
43820,18,1,DNV-CD
43821,18,1,DNV-CD
43822,30,1,DNV-CD
43823,30,1,DNV-CD
43824,30,1,DNV-CD
43825,30,1,DNV-CD
43826,30,1,DNV-CD
43827,30,1,DNV-CD
43828,30,1,DNV-CD
43829,30,1,DNV-CD
43830,30,1,DNV-CD
43831,30,1,DNV-CD
43832,30,1,DNV-CD
43833,30,1,DNV-CD
43834,30,1,DNV-CD
43835,30,1,DNV-CD
43836,30,1,DNV-CD
43837,30,1,DNV-CD
43838,30,1,DNV-CD
43839,30,1,DNV-CD
43840,30,1,DNV-CD
43841,30,1,DNV-CD
43842,30,1,DNV-CD
43843,30,1,DNV-CD
43844,30,1,DNV-CD
43845,30,1,DNV-CD
43846,30,1,DNV-CD
43847,30,1,DNV-CD
43848,30,1,DNV-CD
43849,30,1,DNV-CD
43850,30,1,DNV-CD
43851,30,1,DNV-CD
43852,30,1,DNV-CD
43853,30,1,DNV-CD
43854,30,1,DNV-CD
43855,18,1,DNV-CD
43856,30,1,DNV-CD
43857,18,1,DNV-CD
43858,18,1,DNV-CD
43859,18,1,DNV-CD
43860,18,1,DNV-CD
43861,30,1,DNV-CD
43862,18,1,DNV-CD
43863,18,1,DNV-CD
43864,18,1,DNV-CD
43865,30,1,DNV-CD
43866,18,1,DNV-CD
43867,18,1,DNV-CD
43868,18,1,DNV-CD
43869,30,1,DNV-CD
43870,18,1,DNV-CD
43871,18,1,DNV-CD
43872,18,1,DNV-CD
43873,30,1,DNV-CD
43874,18,1,DNV-CD
43875,30,1,DNV-CD
43876,30,1,DNV-CD
43877,30,1,DNV-CD
43878,30,1,DNV-CD
43879,30,1,DNV-CD
43880,30,1,DNV-CD
43881,30,1,DNV-CD
43882,30,1,DNV-CD
43883,30,1,DNV-CD
43884,30,1,DNV-CD
43885,30,1,DNV-CD
43886,30,1,DNV-CD
43887,30,1,DNV-CD
43888,30,1,DNV-CD
43889,30,1,DNV-CD
43890,30,1,DNV-CD
43891,30,1,DNV-CD
43892,30,1,DNV-CD
43893,30,1,DNV-CD
43894,30,1,DNV-CD
43895,30,1,DNV-CD
43896,30,1,DNV-CD
43897,30,1,DNV-CD
43898,30,1,DNV-CD
43899,30,1,DNV-CD
43900,30,1,DNV-CD
43901,30,1,DNV-CD
43902,30,1,DNV-CD
